_seq,step,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/grad_norm,perf/mfu/actor,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/cpu_memory_used_gb,actor/lr,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/adv,timing_s/update_actor,timing_s/dump_rollout_generations,timing_s/step,timing_s/stop_profile,timing_per_token_ms/update_actor,timing_per_token_ms/adv,timing_per_token_ms/gen,perf/total_num_tokens,perf/time_per_step,perf/throughput,timing_s/save_checkpoint
94,94,4083.0,7045.0,2962.0,5331.0,5579.0,5449.875,0.20834852755069733,6.690388545393944e-05,0.0044184881498949835,6.360910447256174e-06,0.0,1.845703125,0.0346089060942375,24.715353965759277,28.275390625,137.02134466171265,1e-06,94.0,0.0,5.546875,10.0,-10.0,5.546875,10.0,-10.0,-0.1516808122396469,0.7071067094802856,-0.7071067094802856,-0.1516808122396469,0.7071067094802856,-0.7071067094802856,908.90625,2048.0,386.0,0.125,908.90625,2048.0,386.0,0.125,0.0,453.5625,872.0,295.0,0.0,9.300187230110168e-05,25.393165588378906,34.09644317626953,11.747940063476562,0.125,40.80545947700739,81.35582958906889,6.603738084435463,0.006460072472691536,51.55037744902074,0.10027464479207993,180.42909444123507,5.8902427554130554e-05,1.1823752253267448,0.00014817019823141667,1.4029726483413234,43599.0,180.42909444123507,30.20507871459167,
95,95,3089.0,5769.0,2680.0,4021.0,4898.0,4280.5,0.2117163985967636,5.14741986989975e-05,0.004289420647182851,0.0003805703918260406,0.0,1.947265625,0.027191858657074755,24.715353965759277,28.275390625,136.93302631378174,1e-06,95.0,0.0,5.859375,9.0,-10.0,5.859375,9.0,-10.0,-0.08012914657592773,0.7071067094802856,-0.7071067094802856,-0.08012914657592773,0.7071067094802856,-0.7071067094802856,704.3125,2048.0,350.0,0.0625,704.3125,2048.0,350.0,0.0625,0.0,365.8125,470.0,277.0,0.0,6.989575922489166e-05,18.107820510864258,33.0759391784668,7.87030029296875,0.125,39.40200191736221,79.28507899492979,6.480672879144549,0.007058026269078255,50.4033426605165,0.09236977249383926,175.67921158857644,7.640011608600616e-05,1.4718882916866167,0.00020610986651904727,1.748247489456128,34244.0,175.67921158857644,24.36543266157474,59.64410794340074
96,96,3644.0,5627.0,1983.0,4372.0,5086.0,4636.75,0.20815804600715637,8.687656372785568e-05,0.004123088885535253,0.00023838954211896635,0.0,1.82421875,0.029652870514145953,24.715353965759277,28.275390625,138.79871368408203,1e-06,96.0,0.0,5.390625,10.0,-10.0,5.390625,10.0,-10.0,0.01837378740310669,0.7071067094802856,-0.7071067094802856,0.01837378740310669,0.7071067094802856,-0.7071067094802856,744.4375,2034.0,333.0,0.0,744.4375,2034.0,333.0,0.0,0.0,414.75,671.0,290.0,0.0,6.44531100988388e-05,20.225994110107422,32.894630432128906,11.876307487487793,0.125,39.72741625830531,122.43592764437199,6.513865444809198,0.004312463104724884,50.30368589237332,0.09586681611835957,219.09133450873196,5.7775527238845825e-05,1.3561138160450026,0.00011625769948576276,1.6676776197760603,37094.0,219.09133450873196,21.16354811748705,
97,97,3655.0,4936.0,1281.0,3797.0,4901.0,4086.5,0.1806453913450241,0.00019448623061180115,0.004157186540396651,0.00013445344643514545,0.0,2.13671875,0.025600789673568675,24.715353965759277,28.275390625,136.81354999542236,1e-06,97.0,0.0,5.234375,9.0,-10.0,5.234375,9.0,-10.0,0.13008254766464233,0.7071067094802856,-0.7071067094802856,0.13008254766464233,0.7071067094802856,-0.7071067094802856,641.9375,2048.0,350.0,0.0625,641.9375,2048.0,350.0,0.0625,0.0,379.6875,524.0,273.0,0.0,8.762814104557037e-05,16.562870025634766,32.78532028198242,10.023519515991211,0.125,39.2249325402081,58.98116299137473,6.463897842913866,0.006249219179153442,50.871336702257395,0.08133315853774548,155.63651060685515,5.729682743549347e-05,1.5560790622249294,0.00019115438575655947,1.9094991987249588,32692.0,155.63651060685515,26.256692495006416,
98,98,3350.0,5573.0,2223.0,4240.0,5065.0,4679.0,0.23100876808166504,5.0236470997333527e-05,0.00435112588093034,-3.457930984041013e-05,0.0,1.958984375,0.029654995578325072,24.715353965759277,28.275390625,137.06927108764648,1e-06,98.0,0.0,4.859375,10.0,-10.0,4.859375,10.0,-10.0,-0.11393896490335464,0.7071067094802856,-0.7071067094802856,-0.11393896490335464,0.7071067094802856,-0.7071067094802856,787.0,2048.0,339.0,0.09375,787.0,2048.0,339.0,0.09375,0.0,382.75,546.0,280.0,0.0,6.445683538913727e-05,22.830244064331055,33.006282806396484,10.401286125183105,0.125,39.63390821777284,90.68232882767916,6.548111625015736,0.006881020963191986,50.96862932108343,0.07794190011918545,187.92456869594753,5.338340997695923e-05,1.3616325422388178,0.0001838272323998714,1.5737733568048302,37432.0,187.92456869594753,24.898287820845745,
99,99,3395.0,6120.0,2725.0,4351.0,5027.0,4710.75,0.18853414058685303,4.7161243855953217e-05,0.004930702154524624,4.934245362164802e-05,0.0,2.029296875,0.029746679012586423,24.715353965759277,28.275390625,137.08438873291016,1e-06,99.0,0.0,5.578125,10.0,-10.0,5.578125,10.0,-10.0,-0.038780152797698975,0.7071067094802856,-0.7071067094802856,-0.038780152797698975,0.7071067094802856,-0.7071067094802856,780.0625,2048.0,402.0,0.0625,780.0625,2048.0,402.0,0.0625,0.0,397.625,706.0,277.0,0.0,6.133690476417542e-05,20.602210998535156,33.50851058959961,10.044538497924805,0.125,39.94460489228368,62.20802102982998,6.570276090875268,0.0057616326957941055,51.185917323455215,0.08484147861599922,160.00660840049386,5.554407835006714e-05,1.358221019037712,0.00015288522782449997,1.600216524809057,37686.0,160.00660840049386,29.44097151418316,
100,100,3329.0,6415.0,3086.0,4428.0,5262.0,4686.875,0.19433389604091644,0.00013411883264780045,0.003884869720423012,0.00020987493526902767,0.0,1.921875,0.029582225488971874,24.715353965759277,28.275390625,136.96349430084229,1e-06,100.0,0.0,6.859375,10.0,-2.0,6.859375,10.0,-2.0,-0.015691528096795082,0.7071066498756409,-0.7071066498756409,-0.015691528096795082,0.7071066498756409,-0.7071066498756409,743.53125,2048.0,297.0,0.03125,743.53125,2048.0,297.0,0.03125,0.0,428.1875,743.0,283.0,0.0,7.194280624389648e-05,20.272146224975586,33.645790100097656,8.55819320678711,0.125,39.923183059319854,63.378595881164074,6.504797639325261,0.0074872225522994995,51.150624968111515,0.09152681194245815,161.0632245913148,7.96094536781311e-05,1.3641985589575014,0.00019968589284703292,1.677938177586679,37495.0,161.0632245913148,29.099597452444996,59.89986627921462
101,101,3326.0,5098.0,1772.0,4249.0,5063.0,4420.875,0.19680410623550415,8.930545300245285e-05,0.004092866010978469,-7.71542299844441e-05,0.0,2.21484375,0.028321119151377,24.715353965759277,28.275390625,138.88107013702393,1e-06,101.0,0.0,5.953125,10.0,-10.0,5.953125,10.0,-10.0,-0.06267781555652618,0.7071067690849304,-0.7071067690849304,-0.06267781555652618,0.7071067690849304,-0.7071067690849304,674.78125,2048.0,331.0,0.03125,674.78125,2048.0,331.0,0.03125,0.0,430.4375,644.0,305.0,0.0,6.289966404438019e-05,18.549705505371094,33.004520416259766,9.633827209472656,0.125,40.30118132941425,86.521887389943,6.5226067919284105,0.003988103941082954,50.00792480260134,0.08081533573567867,183.44476110860705,9.112246334552765e-05,1.4139713518987005,0.00011276342186453345,1.8664002838611702,35367.0,183.44476110860705,24.099216425061357,
102,102,3426.0,7357.0,3931.0,4602.0,5368.0,5205.0,0.22156764566898346,7.0962123572826385e-06,0.0039773856769897975,5.032172543906199e-05,0.0,1.998046875,0.03300323919705922,24.715353965759277,28.275390625,137.08481788635254,1e-06,102.0,0.0,4.25,10.0,-10.0,4.25,10.0,-10.0,0.054904017597436905,0.7071067690849304,-0.7071067690849304,0.054904017597436905,0.7071067690849304,-0.7071067690849304,891.0625,2048.0,355.0,0.1875,891.0625,2048.0,355.0,0.1875,0.0,410.1875,516.0,310.0,0.0,6.13480806350708e-05,24.99188995361328,34.57189178466797,8.52122688293457,0.125,40.91051792539656,68.62292924895883,6.596749879419804,0.006875753402709961,51.62779420800507,0.08731097728013992,167.86321444436908,5.812197923660278e-05,1.2398605717580469,0.00016512376087199715,1.4347519788664012,41640.0,167.86321444436908,31.007389065130585,
103,103,3067.0,5829.0,2762.0,4322.0,4948.0,4490.375,0.20203624665737152,0.00010677147656679153,0.0030242653701861855,-0.00021327188989772594,0.0,1.66796875,0.028598797357696853,24.715353965759277,28.275390625,136.65536880493164,1e-06,103.0,0.0,5.125,8.0,-10.0,5.125,8.0,-10.0,-0.05735393241047859,0.7071067094802856,-0.7071067094802856,-0.05735393241047859,0.7071067094802856,-0.7071067094802856,708.90625,2048.0,330.0,0.03125,708.90625,2048.0,330.0,0.03125,0.0,413.6875,647.0,279.0,0.0,6.233155727386475e-05,18.350242614746094,33.2298698425293,9.388714790344238,0.125,39.89256693050265,93.4940247181803,6.495441425591707,0.005729828029870987,50.50350772961974,0.07822525687515736,190.4792806878686,5.69615513086319e-05,1.4058822406151976,0.00015950304901792686,1.7585438364779657,35923.0,190.4792806878686,23.574086293186987,
104,104,3501.0,5699.0,2198.0,4083.0,5087.0,4506.625,0.20722869038581848,-9.878305718302727e-05,0.004208804701193003,-5.043679755090125e-05,0.0,1.740234375,0.028701179167853724,24.715353965759277,28.275390625,137.04328107833862,1e-06,104.0,0.0,5.5,10.0,-10.0,5.5,10.0,-10.0,-0.020210865885019302,0.7071067690849304,-0.7071067690849304,-0.020210865885019302,0.7071067690849304,-0.7071067690849304,723.78125,2048.0,355.0,0.09375,723.78125,2048.0,355.0,0.09375,0.0,402.875,523.0,280.0,0.0,6.469897925853729e-05,21.677358627319336,33.17981719970703,10.261054039001465,0.125,39.60666626691818,55.06314048729837,6.495968714356422,0.006401725113391876,50.64574436098337,0.08441065438091755,151.90909377485514,6.250850856304169e-05,1.4047581161341185,0.00017756428351016216,1.7100585582193422,36053.0,151.90909377485514,29.666591301500887,
105,105,3555.0,5849.0,2294.0,4584.0,4991.0,4759.75,0.21066439151763916,0.00010246364399790764,0.003954822583182249,-0.0003792171485486051,0.0,1.982421875,0.030464708069154987,24.715353965759277,28.275390625,137.05734729766846,1e-06,105.0,0.0,4.03125,10.0,-10.0,4.03125,10.0,-10.0,0.0006397104589268565,0.7071067690849304,-0.7071067690849304,0.0006397104589268565,0.7071067690849304,-0.7071067690849304,794.5,2048.0,322.0,0.09375,794.5,2048.0,322.0,0.09375,0.0,395.4375,577.0,275.0,0.0,6.13536685705185e-05,22.940834045410156,33.29938507080078,10.321298599243164,0.125,39.66439679637551,71.22390754707158,6.51619310118258,0.005802445113658905,50.535013768821955,0.1383049078285694,168.09116368740797,9.297579526901245e-05,1.3271446443831596,0.00015238313760331177,1.5601162994169098,38078.0,168.09116368740797,28.316479555412595,57.54557525552809
106,106,4009.0,6885.0,2876.0,4871.0,5377.0,5099.5,0.21252158284187317,-1.737242564558983e-05,0.003503715821352671,0.00021385603577073198,0.0,1.962890625,0.03235007784438321,24.715353965759277,28.275390625,139.1943655014038,1e-06,106.0,0.0,5.28125,10.0,-10.0,5.28125,10.0,-10.0,-0.10860089212656021,0.7071067690849304,-0.7071067690849304,-0.10860089212656021,0.7071067690849304,-0.7071067690849304,809.8125,2048.0,300.0,0.09375,809.8125,2048.0,300.0,0.09375,0.0,465.0625,703.0,281.0,0.0,6.544776260852814e-05,22.9622802734375,33.807010650634766,11.197149276733398,0.125,40.59836717694998,78.37372815795243,6.646698612719774,0.007175896316766739,51.325167739763856,0.07336624898016453,177.0316964648664,5.885213613510132e-05,1.2580931400079385,0.00017589705649491958,1.5666576822161757,40796.0,177.0316964648664,28.805576073841916,
107,107,3150.0,7465.0,4315.0,4656.0,5484.0,5145.625,0.22661565244197845,0.0001929132267832756,0.004516259001320577,-5.650322532346763e-05,0.0,1.978515625,0.03257377525836727,24.715353965759277,28.275390625,137.43024587631226,1e-06,107.0,0.0,5.15625,9.0,-10.0,5.15625,9.0,-10.0,-0.195835679769516,0.7071067690849304,-0.7071067690849304,-0.195835679769516,0.7071067690849304,-0.7071067690849304,848.96875,2048.0,362.0,0.15625,848.96875,2048.0,362.0,0.15625,0.0,437.4375,703.0,256.0,0.0,6.509199738502502e-05,22.933685302734375,34.74460220336914,8.287110328674316,0.125,41.29248835332692,82.1085415482521,6.641546031460166,0.006007857620716095,51.553248612210155,0.10249904543161392,181.71054233796895,6.659887731075287e-05,1.2523563369904083,0.00014594576996759614,1.5199502467452024,41165.0,181.71054233796895,28.31770206502106,
108,108,3530.0,7501.0,3971.0,4866.0,5381.0,5264.625,0.21106484532356262,1.3673678040504456e-05,0.004442512145033106,-0.00020459769288549978,0.0,1.95703125,0.033129444556269004,24.715353965759277,28.275390625,137.4490966796875,1e-06,108.0,0.0,4.71875,10.0,-10.0,4.71875,10.0,-10.0,-0.08745207637548447,0.7071067094802856,-0.7071067094802856,-0.08745207637548447,0.7071067094802856,-0.7071067094802856,905.59375,2048.0,350.0,0.1875,905.59375,2048.0,350.0,0.1875,0.0,410.5625,652.0,306.0,0.0,5.9021636843681335e-05,25.66526985168457,34.58037567138672,9.432541847229004,0.125,40.83779866248369,64.6611422766,6.662911202758551,0.006494838744401932,52.01518329977989,0.09158271923661232,164.28194465115666,5.927868187427521e-05,1.2350163425642826,0.00015420943429973483,1.4092204238408397,42117.0,164.28194465115666,32.04627879940873,
109,109,4083.0,6751.0,2668.0,4670.0,5555.0,4897.875,0.20856328308582306,6.506219506263733e-05,0.0045232403244881425,-0.0002613619550970725,0.0,2.017578125,0.031175043204682767,24.715353965759277,28.275390625,137.27492237091064,1e-06,109.0,0.0,4.0625,8.0,-10.0,4.0625,8.0,-10.0,0.05903685465455055,0.7071067094802856,-0.7071067094802856,0.05903685465455055,0.7071067094802856,-0.7071067094802856,777.03125,2048.0,320.0,0.0625,777.03125,2048.0,320.0,0.0625,0.0,447.4375,631.0,352.0,0.0,5.945749580860138e-05,19.81989288330078,33.8602180480957,12.610615730285645,0.125,40.253490870818496,89.68670041114092,6.545185398310423,0.005867378786206245,50.75574127584696,0.08094638958573341,187.33422955870628,5.600787699222565e-05,1.2953510776573247,0.00014974296981359888,1.61888159544816,39183.0,187.33422955870628,26.145115132123344,
110,110,3404.0,6397.0,2993.0,4944.0,5466.0,5179.0,0.20013335347175598,0.0002659284509718418,0.0042898585634247866,-0.0007655589084833991,0.0,1.88671875,0.03298088395087952,24.715353965759277,28.275390625,137.08808135986328,1e-06,110.0,0.0,5.953125,10.0,-10.0,5.953125,10.0,-10.0,-0.012130270712077618,0.7071067094802856,-0.7071067094802856,-0.012130270712077618,0.7071067094802856,-0.7071067094802856,870.75,2048.0,337.0,0.09375,870.75,2048.0,337.0,0.09375,0.0,424.0,624.0,284.0,0.0,5.93867152929306e-05,23.92202377319336,33.68567657470703,10.73707389831543,0.125,40.165740774944425,79.44522489234805,6.6871476005762815,0.00574764609336853,51.283557411283255,0.08944600820541382,177.68617620691657,7.807090878486633e-05,1.2377765353177075,0.00013872480433888132,1.4414922758736874,41432.0,177.68617620691657,29.14689319426304,63.87497700937092
111,111,3634.0,6096.0,2462.0,4310.0,5058.0,4667.0,0.20541179180145264,0.0001231599599123001,0.00351364988637215,-5.272536733968991e-05,0.0,1.962890625,0.02972210184566649,24.715353965759277,28.275390625,138.75756454467773,1e-06,111.0,0.0,6.03125,10.0,-10.0,6.03125,10.0,-10.0,0.10174397379159927,0.7071067094802856,-0.7071067094802856,0.10174397379159927,0.7071067094802856,-0.7071067094802856,779.6875,2048.0,286.0,0.03125,779.6875,2048.0,286.0,0.03125,0.0,387.0625,529.0,274.0,0.0,9.41399484872818e-05,20.421472549438477,33.83058166503906,10.347121238708496,0.125,40.47157452814281,67.44171718508005,6.635239955037832,0.006642922759056091,50.70001155510545,0.08132622577250004,165.34327795170248,5.823001265525818e-05,1.3579390281525994,0.00017792272228026813,1.6221071955167459,37336.0,165.34327795170248,28.226124810246304,
112,112,3325.0,6845.0,3520.0,4402.0,5202.0,4947.75,0.2061009705066681,8.794572204351425e-05,0.00442717682926741,0.00027313833260222964,0.0,1.99609375,0.031360315497014804,24.715353965759277,28.275390625,137.07084274291992,1e-06,112.0,0.0,5.5,10.0,-10.0,5.5,10.0,-10.0,0.03813854977488518,0.7071067094802856,-0.7071067094802856,0.03813854977488518,0.7071067094802856,-0.7071067094802856,832.0,2048.0,285.0,0.15625,832.0,2048.0,285.0,0.15625,0.0,404.9375,600.0,296.0,0.0,6.264261901378632e-05,25.6022891998291,33.849029541015625,11.976127624511719,0.125,40.299845879897475,67.71588066034019,6.597538355737925,0.006447140127420425,51.48132143728435,0.08313278667628765,166.1959687974304,5.605071783065796e-05,1.300624562611398,0.00016288060551312275,1.51366608623413,39582.0,166.1959687974304,29.770577684893272,
113,113,3694.0,7194.0,3500.0,4439.0,5365.0,4962.875,0.2104421854019165,5.3705647587776184e-05,0.004377581177323009,0.0004235912704189104,0.0,1.701171875,0.031497382876696976,24.715353965759277,28.275390625,137.06106424331665,1e-06,113.0,0.0,5.75,9.5,-10.0,5.75,9.5,-10.0,0.03959935903549194,0.7071067094802856,-0.7071067094802856,0.03959935903549194,0.7071067094802856,-0.7071067094802856,851.53125,2048.0,324.0,0.09375,851.53125,2048.0,324.0,0.09375,0.0,389.1875,588.0,251.0,0.0,9.419023990631104e-05,22.067440032958984,34.481021881103516,10.35309886932373,0.125,40.90086606517434,50.31368335522711,6.5577966552227736,0.006112728267908096,51.19158443622291,0.10238911956548691,149.08073270320892,0.00013778917491436005,1.2893631321618746,0.00015396136986897959,1.5010042961273566,39703.0,149.08073270320892,33.289848460029575,
114,114,3156.0,7600.0,4444.0,4327.0,5151.0,4838.5,0.21901275217533112,4.987558349967003e-05,0.003952480154111981,-6.318094341395408e-05,0.0,1.912109375,0.030972151139947605,24.715353965759277,28.275390625,136.56003952026367,1e-06,114.0,0.0,3.65625,10.0,-10.0,3.65625,10.0,-10.0,-0.06498999148607254,0.7071067690849304,-0.7071067690849304,-0.06498999148607254,0.7071067690849304,-0.7071067690849304,794.9375,2048.0,352.0,0.09375,794.9375,2048.0,352.0,0.09375,0.0,414.6875,630.0,262.0,0.0,6.713904440402985e-05,23.088462829589844,34.5339469909668,11.116820335388184,0.125,40.973004931584,67.50930398888886,6.504161821678281,0.006532521918416023,50.88502045162022,0.08210982382297516,165.9681087899953,5.974620580673218e-05,1.3145866604221406,0.00016876412933801858,1.610700720637786,38708.0,165.9681087899953,29.15319114783857,
115,115,3522.0,7174.0,3652.0,4629.0,5344.0,4887.125,0.2026396542787552,0.00020304415374994278,0.0028936093622178305,0.00024554774358875875,0.0,1.509765625,0.031131280948362657,24.715353965759277,28.275390625,137.58427047729492,1e-06,115.0,0.0,4.96875,10.0,-10.0,4.96875,10.0,-10.0,-0.13762876391410828,0.7071067094802856,-0.7071067094802856,-0.13762876391410828,0.7071067094802856,-0.7071067094802856,818.03125,2048.0,359.0,0.09375,818.03125,2048.0,359.0,0.09375,0.0,403.75,642.0,282.0,0.0,6.16665929555893e-05,22.289464950561523,33.9589958190918,11.544045448303223,0.125,40.39628590643406,80.92026038095355,6.511303661391139,0.00666528195142746,50.92661814391613,0.1100998092442751,178.87814835831523,0.00016804412007331848,1.3025709937825443,0.0001704806494469514,1.5431976890565786,39097.0,178.87814835831523,27.32097265570124,96.69782322831452
116,116,4309.0,6468.0,2159.0,4857.0,5579.0,5287.5,0.22397516667842865,0.0001463056541979313,0.0031620447007298935,0.00010746486867674321,0.0,1.919921875,0.033433783699469075,24.715353965759277,28.275390625,139.61093139648438,1e-06,116.0,0.0,4.65625,10.0,-6.0,4.65625,10.0,-6.0,0.0010248461039736867,0.7071067094802856,-0.7071067094802856,0.0010248461039736867,0.7071067094802856,-0.7071067094802856,862.4375,2048.0,316.0,0.125,862.4375,2048.0,316.0,0.125,0.0,459.4375,723.0,299.0,0.0,6.0051679611206055e-05,27.058687210083008,33.71401596069336,16.736621856689453,0.125,40.83908015117049,83.78581719845533,6.680939383804798,0.006436435505747795,51.777469515800476,0.08444715291261673,183.18078024685383,6.087496876716614e-05,1.2240536528558033,0.00015216159588056253,1.4797840477994961,42300.0,183.18078024685383,28.864927820891374,
117,117,3668.0,6943.0,3275.0,4426.0,5326.0,4762.0,0.19081954658031464,0.00010815821588039398,0.004879623485976481,-4.699331643109872e-05,0.0,1.947265625,0.02960016856723067,24.715353965759277,28.275390625,137.1962127685547,1e-06,117.0,0.0,6.09375,10.0,-7.0,6.09375,10.0,-7.0,0.1011357232928276,0.7071067094802856,-0.7071067094802856,0.1011357232928276,0.7071067094802856,-0.7071067094802856,785.6875,2048.0,427.0,0.0625,785.6875,2048.0,427.0,0.0625,0.0,404.8125,526.0,277.0,0.0,6.494298577308655e-05,18.595239639282227,34.452877044677734,11.377099990844727,0.125,41.24935554340482,110.3694320321083,6.468406101688743,0.005852231755852699,51.88316395133734,0.09504872746765614,210.0775553099811,5.783885717391968e-05,1.361905815606293,0.00015361801123090873,1.64065529963427,38096.0,210.0775553099811,22.66781900128933,
